Source,Predicate,Target
http://example.org/fraud#Transaction_T077,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M005
http://example.org/fraud#Transaction_T025,http://example.org/fraud#location,New Juanport
http://example.org/fraud#Device_D048,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A020,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U020
http://example.org/fraud#Transaction_T036,http://example.org/fraud#location,New Chelsealand
http://example.org/fraud#Transaction_T068,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U031,http://example.org/fraud#ipAddress,192.168.180.227
http://example.org/fraud#Account_A053,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Account_A041,http://example.org/fraud#balance,9650.31
http://example.org/fraud#Account_A012,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U086,http://example.org/fraud#address,"USNS Ross, FPO AP 74184"
http://example.org/fraud#User_U074,http://example.org/fraud#ipAddress,172.23.141.9
http://example.org/fraud#User_U012,http://example.org/fraud#ipAddress,172.17.5.248
http://example.org/fraud#Device_D081,http://example.org/fraud#lastUsedTimestamp,2025-01-31 03:58:15
http://example.org/fraud#Account_A063,http://example.org/fraud#balance,2178.47
http://example.org/fraud#User_U048,http://example.org/fraud#address,"958 Anthony Centers Suite 842, West Jason, RI 97913"
http://example.org/fraud#Merchant_M006,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#User_U061,http://example.org/fraud#ipAddress,172.24.182.64
http://example.org/fraud#Transaction_T023,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Merchant_M001,http://example.org/fraud#location,Thompsonbury
http://example.org/fraud#Transaction_T038,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T091,http://example.org/fraud#amount,3474.9
http://example.org/fraud#User_U013,http://example.org/fraud#dateJoined,2025-01-13T00:00:00
http://example.org/fraud#Device_D014,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Device_D050,http://example.org/fraud#lastUsedTimestamp,2025-01-24 05:18:12
http://example.org/fraud#Account_A014,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D083,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Transaction_T084,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M004
http://example.org/fraud#Transaction_T037,http://example.org/fraud#location,Lake Davidmouth
http://example.org/fraud#Account_A027,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D011,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D024,http://example.org/fraud#geolocation,"-9.4567, -62.554"
http://example.org/fraud#Transaction_T078,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A042
http://example.org/fraud#Account_A095,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U095
http://example.org/fraud#User_U075,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D082,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T098,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#Device_D049,http://example.org/fraud#lastUsedTimestamp,2025-01-07 09:37:23
http://example.org/fraud#Transaction_T019,http://example.org/fraud#amount,376.15
http://example.org/fraud#User_U028,http://example.org/fraud#name,Timothy Arnold
http://example.org/fraud#User_U014,http://example.org/fraud#phone,965-608-1688
http://example.org/fraud#Device_D087,http://example.org/fraud#geolocation,"61.1147, 119.9224"
http://example.org/fraud#User_U060,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#User_U014,http://example.org/fraud#address,"33562 Jay View Apt. 016, Pettymouth, NH 15023"
http://example.org/fraud#Account_A062,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Device_D051,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A070,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D084,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Account_A042,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U034,http://example.org/fraud#phone,+1-014-835-3692x63900
http://example.org/fraud#Device_D020,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T033,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U019,http://example.org/fraud#address,"723 Justin Shoals Suite 819, South Madisonport, MO 05013"
http://example.org/fraud#User_U053,http://example.org/fraud#phone,001-710-929-2012x18448
http://example.org/fraud#User_U086,http://example.org/fraud#name,Stephanie Willis
http://example.org/fraud#User_U092,http://example.org/fraud#ipAddress,172.17.8.184
http://example.org/fraud#Device_D098,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#User_U049,http://example.org/fraud#ipAddress,10.246.178.42
http://example.org/fraud#Transaction_T058,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T041,http://example.org/fraud#timestamp,2025-02-02 16:10:55
http://example.org/fraud#User_U070,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D071,http://example.org/fraud#lastUsedTimestamp,2025-01-16 06:37:33
http://example.org/fraud#Transaction_T045,http://example.org/fraud#timestamp,2025-02-05 19:03:45
http://example.org/fraud#Account_A033,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U033
http://example.org/fraud#Transaction_T027,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U071,http://example.org/fraud#email,qryan@yahoo.com
http://example.org/fraud#Device_D061,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T059,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M003
http://example.org/fraud#Transaction_T057,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A070
http://example.org/fraud#Transaction_T068,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A099,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T035,http://example.org/fraud#amount,3312.19
http://example.org/fraud#Device_D067,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#Merchant_M005,http://example.org/fraud#category,Fashion
http://example.org/fraud#Transaction_T030,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A075
http://example.org/fraud#User_U079,http://example.org/fraud#dateJoined,2025-01-16T00:00:00
http://example.org/fraud#User_U048,http://example.org/fraud#dateJoined,2025-02-01T00:00:00
http://example.org/fraud#User_U050,http://example.org/fraud#dateJoined,2025-01-05T00:00:00
http://example.org/fraud#User_U087,http://example.org/fraud#address,"53985 Leslie Walk Apt. 784, South Charlestown, WV 42250"
http://example.org/fraud#Transaction_T040,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U007,http://example.org/fraud#dateJoined,2025-02-01T00:00:00
http://example.org/fraud#User_U012,http://example.org/fraud#address,"430 Cunningham Ridges, South Reginafurt, TX 39657"
http://example.org/fraud#Transaction_T054,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U032,http://example.org/fraud#phone,001-543-636-7962x2611
http://example.org/fraud#User_U013,http://example.org/fraud#ipAddress,192.168.197.242
http://example.org/fraud#Device_D061,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#User_U048,http://example.org/fraud#phone,757-985-0035x3179
http://example.org/fraud#Transaction_T030,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Transaction_T032,http://example.org/fraud#location,Karamouth
http://example.org/fraud#Device_D017,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T047,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#User_U064,http://example.org/fraud#dateJoined,2025-02-03T00:00:00
http://example.org/fraud#Device_D037,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T061,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M001
http://example.org/fraud#Transaction_T044,http://example.org/fraud#timestamp,2025-01-10 10:54:01
http://example.org/fraud#User_U037,http://example.org/fraud#address,"7277 Harris Manors Suite 853, North Michael, LA 77659"
http://example.org/fraud#User_U065,http://example.org/fraud#phone,780-337-4209
http://example.org/fraud#Account_A046,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U060,http://example.org/fraud#dateJoined,2025-01-11T00:00:00
http://example.org/fraud#Account_A002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U013,http://example.org/fraud#name,Jordan Cook
http://example.org/fraud#Transaction_T077,http://example.org/fraud#timestamp,2025-02-08 12:21:33
http://example.org/fraud#Account_A074,http://example.org/fraud#balance,1696.24
http://example.org/fraud#Device_D074,http://example.org/fraud#geolocation,"42.7613, -7.2642"
http://example.org/fraud#Transaction_T070,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Account_A093,http://example.org/fraud#accountType,Checking
http://example.org/fraud#User_U043,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#User_U049,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A070,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U070
http://example.org/fraud#Device_D001,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A014,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Account_A048,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A035,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T037,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U009,http://example.org/fraud#name,Steven Elliott
http://example.org/fraud#Transaction_T067,http://example.org/fraud#amount,4419.0
http://example.org/fraud#Transaction_T008,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A032
http://example.org/fraud#Transaction_T058,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T071,http://example.org/fraud#location,South Christinafort
http://example.org/fraud#Transaction_T010,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A015,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U015
http://example.org/fraud#Device_D072,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T043,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M009
http://example.org/fraud#Transaction_T076,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Device_D059,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#User_U051,http://example.org/fraud#name,Amy Mcmillan
http://example.org/fraud#Device_D058,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Transaction_T033,http://example.org/fraud#location,Michaelberg
http://example.org/fraud#Account_A061,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D036,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#User_U012,http://example.org/fraud#name,Douglas Stewart
http://example.org/fraud#Device_D015,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T018,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Merchant_M007,http://example.org/fraud#location,Gomezport
http://example.org/fraud#Device_D091,http://example.org/fraud#deviceType,Tablet
http://example.org/fraud#Transaction_T050,http://example.org/fraud#location,West Brianville
http://example.org/fraud#Account_A041,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U078,http://example.org/fraud#ipAddress,172.24.167.91
http://example.org/fraud#Device_D096,http://example.org/fraud#lastUsedTimestamp,2025-01-26 21:48:30
http://example.org/fraud#Transaction_T046,http://example.org/fraud#location,South Teresa
http://example.org/fraud#User_U052,http://example.org/fraud#email,rachellutz@charles-may.biz
http://example.org/fraud#Device_D098,http://example.org/fraud#lastUsedTimestamp,2025-01-14 20:48:04
http://example.org/fraud#Account_A036,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U097,http://example.org/fraud#phone,425-195-3749
http://example.org/fraud#Account_A079,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U082,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Device_D037,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Account_A088,http://example.org/fraud#balance,6939.96
http://example.org/fraud#Transaction_T079,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D030,http://example.org/fraud#lastUsedTimestamp,2025-01-01 11:47:12
